Name,Description,SUBZONE_NO,SUBZONE_N,PLN_AREA_N,REGION_N,lon,lat
12209,Opp Logishub @ Clementi,2,SUNSET WAY,CLEMENTI,WEST REGION,103.76429968220569,1.3265320276092203
12211,Bef Mt Sinai Wk,4,ULU PANDAN,BUKIT TIMAH,CENTRAL REGION,103.78070712088581,1.3172133609546197
13011,Opp S'pore Botanic Gdns,3,RIDOUT,TANGLIN,CENTRAL REGION,103.81983822614549,1.3063484918440402
13019,S'pore Botanic Gdns,1,NASSIM,TANGLIN,CENTRAL REGION,103.82013079894884,1.3067380217198
13021,Aft Min Of Foreign Affairs,3,RIDOUT,TANGLIN,CENTRAL REGION,103.81430670816292,1.3063397299680497
13029,Bef Tyersall Ave,4,TYERSALL,TANGLIN,CENTRAL REGION,103.8145185880206,1.3067178328236098
13031,Opp Chatsworth Rd,3,RIDOUT,TANGLIN,CENTRAL REGION,103.81707388901162,1.2991297220022298
13039,Bef Chatsworth Rd,2,CHATSWORTH,TANGLIN,CENTRAL REGION,103.81744265557978,1.29981572699945
13041,Aft Rochalie Dr,3,RIDOUT,TANGLIN,CENTRAL REGION,103.81967634723284,1.3024283431841601
13049,Bef Rochalie Dr,2,CHATSWORTH,TANGLIN,CENTRAL REGION,103.82045069624506,1.30261671321463
13051,Opp Valley Pt,2,CHATSWORTH,TANGLIN,CENTRAL REGION,103.8263656209055,1.29334305906356
13059,Valley Pt,2,CHATSWORTH,TANGLIN,CENTRAL REGION,103.82663492676832,1.2932827360193202
13062,STELLAR RV,2,CHATSWORTH,TANGLIN,CENTRAL REGION,103.82852554324062,1.2948495492402003
13063,RV SUITES,2,CHATSWORTH,TANGLIN,CENTRAL REGION,103.82954172608696,1.29544829339552
13069,RV RESIDENCES,2,CHATSWORTH,TANGLIN,CENTRAL REGION,103.82880805602646,1.2948800000279197
13071,Opp ERC Inst,3,LEONIE HILL,RIVER VALLEY,CENTRAL REGION,103.8322512944371,1.29636199316259
13079,Aft ERC Inst,1,ROBERTSON QUAY,SINGAPORE RIVER,CENTRAL REGION,103.83255861099337,1.29616972198544
13081,St. Thomas Wk,3,LEONIE HILL,RIVER VALLEY,CENTRAL REGION,103.83624277798825,1.2959113890106
13089,Opp St. Thomas Wk,5,INSTITUTION HILL,RIVER VALLEY,CENTRAL REGION,103.83604111103381,1.29575111096804
13091,AFT KIM YAM RD,4,OXLEY,RIVER VALLEY,CENTRAL REGION,103.83937805601917,1.2959313890049102
13099,BEF KIM YAM RD,5,INSTITUTION HILL,RIVER VALLEY,CENTRAL REGION,103.83961272081199,1.29578024244395
13101,Opp Mohd Sultan Rd,2,FORT CANNING,MUSEUM,CENTRAL REGION,103.84231209757696,1.29414162678811
13109,UE Sq,1,ROBERTSON QUAY,SINGAPORE RIVER,CENTRAL REGION,103.84272416702719,1.2935094439848798
13119,Opp Great World City,1,ROBERTSON QUAY,SINGAPORE RIVER,CENTRAL REGION,103.83283853530904,1.2936267739437906
13121,Opp Great World City,2,CHATSWORTH,TANGLIN,CENTRAL REGION,103.8308377640795,1.2940922167927402
13139,The Trillium,1,ROBERTSON QUAY,SINGAPORE RIVER,CENTRAL REGION,103.83205533028763,1.2950426189642001
13141,Aft Zion Full Gospel Ch,2,CHATSWORTH,TANGLIN,CENTRAL REGION,103.82996320724996,1.2974559892881898
13159,Bef Zion Full Gospel Ch,3,LEONIE HILL,RIVER VALLEY,CENTRAL REGION,103.83053183555204,1.29796011528522
13169,Grange 80 Condo,1,ONE TREE HILL,RIVER VALLEY,CENTRAL REGION,103.82839289158525,1.29910305180416
13171,Gramercy Pk,2,CHATSWORTH,TANGLIN,CENTRAL REGION,103.82650703485064,1.2990680912033898
13179,Cliveden At Grange,1,ONE TREE HILL,RIVER VALLEY,CENTRAL REGION,103.82665250000115,1.2992574999745303
13181,Aft One Tree Hill,2,CHATSWORTH,TANGLIN,CENTRAL REGION,103.82403473005562,1.30023223661153
13189,Bef One Tree Hill,1,ONE TREE HILL,RIVER VALLEY,CENTRAL REGION,103.82414749997376,1.30038166697497
13191,Bef Orchard Blvd,1,ONE TREE HILL,RIVER VALLEY,CENTRAL REGION,103.82987799248593,1.3026605314596498
13199,Aft Orchard Blvd,2,PATERSON,RIVER VALLEY,CENTRAL REGION,103.82999232505492,1.30229926867508
13201,British High Comm,3,RIDOUT,TANGLIN,CENTRAL REGION,103.82209559895128,1.30453622259471
13209,Opp British High Comm,2,CHATSWORTH,TANGLIN,CENTRAL REGION,103.82205605505206,1.3040310710651002
13211,Aft Unity St,1,ROBERTSON QUAY,SINGAPORE RIVER,CENTRAL REGION,103.84109599006898,1.29241699362559
14009,HarbourFront Int,1,MARITIME SQUARE,BUKIT MERAH,CENTRAL REGION,103.81901469907409,1.26703502614245
14011,Bef Mt Faber Lodge,1,MARITIME SQUARE,BUKIT MERAH,CENTRAL REGION,103.8255261109799,1.26795444401606
14019,Opp Mt Faber Lodge,17,CITY TERMINALS,BUKIT MERAH,CENTRAL REGION,103.82571717446542,1.2684889249437
14021,The Pearl @ Mt Faber,1,MARITIME SQUARE,BUKIT MERAH,CENTRAL REGION,103.82478361101728,1.27132972198996
14029,Blk 105,15,TELOK BLANGAH RISE,BUKIT MERAH,CENTRAL REGION,103.82418777803015,1.2724733330188298
14031,St. Theresa's Convent,14,TELOK BLANGAH WAY,BUKIT MERAH,CENTRAL REGION,103.82306027800865,1.27624277802151
14039,Opp St. Theresa's Convent,15,TELOK BLANGAH RISE,BUKIT MERAH,CENTRAL REGION,103.82345826768822,1.2766363786146602
14041,Blk 54,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.81247079301698,1.2732727805916997
14049,Opp Blk 55,1,MARITIME SQUARE,BUKIT MERAH,CENTRAL REGION,103.81304231999674,1.27324166755337
14051,Aft Telok Blangah Hts,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.81507555599188,1.27581500000367
14059,Bef Telok Blangah Hts,1,MARITIME SQUARE,BUKIT MERAH,CENTRAL REGION,103.81514365492288,1.27537485139506
14061,Opp Former Railway Stn,17,CITY TERMINALS,BUKIT MERAH,CENTRAL REGION,103.83862035734882,1.27231269789239
14069,Former Railway Stn,16,EVERTON PARK,BUKIT MERAH,CENTRAL REGION,103.83694861102117,1.2726133329757499
14071,Keppel Workshop,17,CITY TERMINALS,BUKIT MERAH,CENTRAL REGION,103.8339025862589,1.2722034241195297
14081,Tg Pagar DP Blk F5,17,CITY TERMINALS,BUKIT MERAH,CENTRAL REGION,103.83061367871179,1.2706776062379597
14089,Opp Tg Pagar DP Blk F5,17,CITY TERMINALS,BUKIT MERAH,CENTRAL REGION,103.829792773326,1.27046005041763
14101,Opp Keppel DP Blk 517,17,CITY TERMINALS,BUKIT MERAH,CENTRAL REGION,103.8282580560097,1.2683750000250305
14109,Keppel DP Blk 517,17,CITY TERMINALS,BUKIT MERAH,CENTRAL REGION,103.82722490505579,1.2680460155350701
14119,Opp VivoCity,1,MARITIME SQUARE,BUKIT MERAH,CENTRAL REGION,103.82228278036628,1.2659236089728103
14121,Harbourfront Stn Exit B,1,MARITIME SQUARE,BUKIT MERAH,CENTRAL REGION,103.81925660621778,1.26591350024271
14129,Harbourfront Stn Exit A,1,MARITIME SQUARE,BUKIT MERAH,CENTRAL REGION,103.81977877391112,1.2660786910192396
14131,Caribbean at Keppel Bay,1,MARITIME SQUARE,BUKIT MERAH,CENTRAL REGION,103.81675441150337,1.26740130257465
14139,Bef Seah Im Rd,1,MARITIME SQUARE,BUKIT MERAH,CENTRAL REGION,103.81546952380809,1.2686352773503
14141,VivoCity,1,MARITIME SQUARE,BUKIT MERAH,CENTRAL REGION,103.82211326846236,1.26552421466644
14151,Opp Chr Community Chapel,1,MARITIME SQUARE,BUKIT MERAH,CENTRAL REGION,103.8129359412343,1.26964765905364
14159,Bef Chr Community Chapel,1,MARITIME SQUARE,BUKIT MERAH,CENTRAL REGION,103.81315419081787,1.26994046445496
14161,Telok Blangah Stn,1,MARITIME SQUARE,BUKIT MERAH,CENTRAL REGION,103.81009913005326,1.2707586653354803
14169,Opp Telok Blangah Stn,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.80941810434497,1.2711855038595699
14171,Opp Yeo's Bldg,1,MARITIME SQUARE,BUKIT MERAH,CENTRAL REGION,103.80654857059398,1.2714595983300498
14179,Yeo's Bldg,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.80630000533797,1.27188454577735
14189,Aft Alexandra Rd,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.80398363214624,1.2726930334078699
14191,Blk 105 CP,12,DEPOT ROAD,BUKIT MERAH,CENTRAL REGION,103.81211444400743,1.28121833300943
14199,Blk 118,12,DEPOT ROAD,BUKIT MERAH,CENTRAL REGION,103.81275056370772,1.28131676735406
14201,Blk 110,12,DEPOT ROAD,BUKIT MERAH,CENTRAL REGION,103.80914683892263,1.28167307267242
14209,Aft Hewlett Packard,12,DEPOT ROAD,BUKIT MERAH,CENTRAL REGION,103.80958869712056,1.2817639770636897
14211,ISS Intl Sch,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.80521877469813,1.2816116840931602
14219,Opp Blk 114,12,DEPOT ROAD,BUKIT MERAH,CENTRAL REGION,103.80684961252827,1.28218647936578
14221,Opp St. Teresa's Ch,17,CITY TERMINALS,BUKIT MERAH,CENTRAL REGION,103.82893371728431,1.27359332247784
14229,St. Teresa's Ch,15,TELOK BLANGAH RISE,BUKIT MERAH,CENTRAL REGION,103.82857888915174,1.2737067018665302
14231,Keppel DP Blk 519,17,CITY TERMINALS,BUKIT MERAH,CENTRAL REGION,103.82667222202473,1.27100999999332
14239,Opp Keppel DP Blk 519,15,TELOK BLANGAH RISE,BUKIT MERAH,CENTRAL REGION,103.8271423936315,1.27178138152481
14241,Opp Blk 1,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.8168725087535,1.2791435310330097
14249,Blk 1,14,TELOK BLANGAH WAY,BUKIT MERAH,CENTRAL REGION,103.81732991211003,1.2794740574708199
14259,Blk 11,14,TELOK BLANGAH WAY,BUKIT MERAH,CENTRAL REGION,103.81865821941,1.27784501068205
14269,Blk 10,14,TELOK BLANGAH WAY,BUKIT MERAH,CENTRAL REGION,103.81999451121166,1.27758480623244
14271,Al-Amin Mque,1,MARITIME SQUARE,BUKIT MERAH,CENTRAL REGION,103.81914854048932,1.27568194286532
14279,Blk 25,14,TELOK BLANGAH WAY,BUKIT MERAH,CENTRAL REGION,103.8192089260281,1.27591552267791
14281,Opp Blk 11,1,MARITIME SQUARE,BUKIT MERAH,CENTRAL REGION,103.81804377490617,1.2769967157389903
14291,Blk 27,15,TELOK BLANGAH RISE,BUKIT MERAH,CENTRAL REGION,103.82132649422053,1.27468440821038
14299,Opp Blk 27,14,TELOK BLANGAH WAY,BUKIT MERAH,CENTRAL REGION,103.82127132943862,1.2748882044571597
14309,Blk 41,15,TELOK BLANGAH RISE,BUKIT MERAH,CENTRAL REGION,103.82302593897191,1.27128899958763
14319,Blk 28,15,TELOK BLANGAH RISE,BUKIT MERAH,CENTRAL REGION,103.82071832142381,1.27340685178245
14329,Blk 67,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.8094536607413,1.27434961469084
14331,Aft Telok Blangah St 32,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.8110680555484,1.2769461111034701
14339,Bef Telok Blangah St 32,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.81124504785828,1.2766606545389998
14341,Opp Blk 59,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.81347388887318,1.2759338888633
14349,Blk 59,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.81339813671549,1.2757902983982499
14351,Aft Blk 48,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.81036111111034,1.2727500000042398
14359,Blk 50,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.81035027797056,1.2728905559999797
14369,The Interlace,12,DEPOT ROAD,BUKIT MERAH,CENTRAL REGION,103.80365927155157,1.2815363575833498
14379,Blk 40,15,TELOK BLANGAH RISE,BUKIT MERAH,CENTRAL REGION,103.82379361102515,1.2724383330329698
14381,Blk 109,15,TELOK BLANGAH RISE,BUKIT MERAH,CENTRAL REGION,103.82554290547176,1.2741301415215898
14389,Opp Blk 109,15,TELOK BLANGAH RISE,BUKIT MERAH,CENTRAL REGION,103.82500895193466,1.2742816050937502
14391,Opp Blk 85,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.80858611110146,1.27790999999895
14399,Blk 85,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.80858552939208,1.27763662023223
14471,Blk 114,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.80664978771298,1.28201169102423
14489,Blk 36 Mkt/FC,15,TELOK BLANGAH RISE,BUKIT MERAH,CENTRAL REGION,103.8217010854955,1.2721852066614
14491,Opp Telok Blangah Mkt/FC,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.8079488888896,1.27278805556375
14499,Telok Blangah Mkt/FC,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.8078211111249,1.27291305557456
14501,OPP BLK 91A,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.8065181,1.2770549999999998
14509,BLK 92B,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.80680609999999,1.2756511110000002
14519,Resorts World Sentosa,1,SENTOSA,SOUTHERN ISLANDS,CENTRAL REGION,103.82570322127442,1.25352193438281
14521,Merlion Plaza,1,SENTOSA,SOUTHERN ISLANDS,CENTRAL REGION,103.820911,1.256432
14529,Opp Merlion Plaza,1,SENTOSA,SOUTHERN ISLANDS,CENTRAL REGION,103.82121699999999,1.253226
14539,Beach Station Bus Terminal,1,SENTOSA,SOUTHERN ISLANDS,CENTRAL REGION,103.818545,1.251427
15041,Aft PSA Bldg,14,PASIR PANJANG 2,QUEENSTOWN,CENTRAL REGION,103.80185648483362,1.27455320898942
15049,Bef PSA Bldg,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.80216344738955,1.274590541032
15051,Alexandra Pt,14,PASIR PANJANG 2,QUEENSTOWN,CENTRAL REGION,103.80248500000462,1.27718388886974
15059,Opp Alexandra Pt,13,TELOK BLANGAH DRIVE,BUKIT MERAH,CENTRAL REGION,103.80270111113055,1.2768619444387799
15071,Opp Lor Sarhad,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.78701416697068,1.2814247219706099
15079,Aft Lor Sarhad,14,PASIR PANJANG 2,QUEENSTOWN,CENTRAL REGION,103.7868256,1.2807794439999998
15091,Opp Natl Leadership Inst,12,KENT RIDGE,QUEENSTOWN,CENTRAL REGION,103.78781105381566,1.28290732015735
15099,Natl Leadership Inst,12,KENT RIDGE,QUEENSTOWN,CENTRAL REGION,103.78789349372825,1.28305620100972
15101,Opp LP 31,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.78562083299963,1.2861761109787602
15109,LP 30,12,KENT RIDGE,QUEENSTOWN,CENTRAL REGION,103.78581066082835,1.2859197087050802
15111,Sci Pk 2/The Galen,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.78484166701072,1.2867627779809903
15119,Opp Sci Pk 2/The Galen,12,KENT RIDGE,QUEENSTOWN,CENTRAL REGION,103.78501111787651,1.2870380267181298
15121,Sci Pk 2/The Gemini,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.78373044277906,1.2889414210404
15129,Opp Sci Pk 2/The Gemini,12,KENT RIDGE,QUEENSTOWN,CENTRAL REGION,103.78401870729114,1.2891646778316899
15131,Kent Ridge Stn,11,NATIONAL UNIVERSITY OF S'PORE,QUEENSTOWN,CENTRAL REGION,103.78448903561744,1.29254343742409
15139,Kent Ridge Stn Exit B,12,KENT RIDGE,QUEENSTOWN,CENTRAL REGION,103.7845849999835,1.29241000003008
15141,Labrador Pk Stn,15,PORT,QUEENSTOWN,CENTRAL REGION,103.80095947823811,1.27275860463579
15149,Labrador Pk Stn/PSA Bldg,14,PASIR PANJANG 2,QUEENSTOWN,CENTRAL REGION,103.80055546758587,1.2734187185474497
15151,Bayanihan Ctr,15,PORT,QUEENSTOWN,CENTRAL REGION,103.79822208982421,1.27389192906939
15159,Mapletree Business City,14,PASIR PANJANG 2,QUEENSTOWN,CENTRAL REGION,103.79839350407595,1.27426303773784
15161,Pasir Panjang Ctr,15,PORT,QUEENSTOWN,CENTRAL REGION,103.79666055940478,1.2744380619813203
15169,Harbourside Ind Bldg 2,14,PASIR PANJANG 2,QUEENSTOWN,CENTRAL REGION,103.79673994290195,1.27481499269165
15181,PSB S'pore,12,KENT RIDGE,QUEENSTOWN,CENTRAL REGION,103.78541356072026,1.2910849644452203
15189,DNV Technology Ctr,12,KENT RIDGE,QUEENSTOWN,CENTRAL REGION,103.78550255759306,1.29079779477822
15191,Pasir Panjang Stn/Fc,15,PORT,QUEENSTOWN,CENTRAL REGION,103.79263571257981,1.2758122702973405
15199,Opp Currency Hse,14,PASIR PANJANG 2,QUEENSTOWN,CENTRAL REGION,103.79318399639808,1.27604240853686
15201,Aft Pasir Panjang Stn,15,PORT,QUEENSTOWN,CENTRAL REGION,103.7897086143715,1.2768081912010498
15209,Bef Pasir Panjang Stn,14,PASIR PANJANG 2,QUEENSTOWN,CENTRAL REGION,103.79023432729963,1.27706561928684
15211,Opp Pasir View Pk,15,PORT,QUEENSTOWN,CENTRAL REGION,103.78642808592167,1.27792442096507
15219,Pasir View Pk,14,PASIR PANJANG 2,QUEENSTOWN,CENTRAL REGION,103.78701031206879,1.27818114088895
15221,Aft Sth Buona Vista Rd,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.78531823285157,1.2800488901266303
15229,Bef Sth Buona Vista Rd,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.78572727156028,1.2793763896189803
16009,Kent Ridge Ter,11,NATIONAL UNIVERSITY OF S'PORE,QUEENSTOWN,CENTRAL REGION,103.76988323197696,1.29425341056334
16011,Opp Haw Par Villa Stn,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.78186930413443,1.28277766355314
16019,Haw Par Villa Stn,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.78217614858187,1.28278078585184
16021,Opp Gloria Man,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.77981027693801,1.28625793147796
16029,Gloria Man,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.78022138902949,1.28608472200879
16031,Opp S'pore Science Pk II,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.77846479413628,1.2880062904839897
16039,S'pore Science Pk II,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.77872029260048,1.28799020188116
16041,OPP LUXE VILLE,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.77689838408503,1.28915398566994
16049,WHITEHAVEN,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.77738654614421,1.2891378965005404
16051,The Crystal Tabernacle Ch,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.77490282061994,1.28985118336786
16059,Jamiyah Halfway Hse,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.77594136139503,1.2896726617340797
16061,Opp Heng Mui Keng Terr,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.77356171611027,1.2904625720135598
16069,Heng Mui Keng Terr,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.7731166669843,1.2908297220039102
16071,Opp Pasir Panjang PO,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.77109438530917,1.2912836927401898
16079,Bef Pasir Panjang PO,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.77129836184206,1.29138264862382
16081,Aft Palm Green Condo,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.76866138900287,1.2919577779736298
16089,Aft Clementi Rd,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.76908420716119,1.2920113834678697
16091,Opp SIT Dover,11,NATIONAL UNIVERSITY OF S'PORE,QUEENSTOWN,CENTRAL REGION,103.7792311110139,1.2993966669735098
16099,SIT Dover,10,DOVER,QUEENSTOWN,CENTRAL REGION,103.77815138886746,1.3006124999768902
16101,Inst Of Micro-Electronics,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.77969239279668,1.2892383187424599
16109,The Alpha,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.77950843257454,1.28911169277414
16111,Aries,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.7828311158184,1.28700981956328
16119,Teletech Pk,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.78260551222012,1.2869765070319301
16121,Galen,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.78345136824991,1.28651130049582
16131,Opp Kent Ridge Ter,7,CLEMENTI WOODS,CLEMENTI,WEST REGION,103.76935201010454,1.29487639088562
16139,Bef Kent Ridge Ter,11,NATIONAL UNIVERSITY OF S'PORE,QUEENSTOWN,CENTRAL REGION,103.76974861100446,1.2953794439961799
16141,Tentera Diraja Mque,7,CLEMENTI WOODS,CLEMENTI,WEST REGION,103.76959523650599,1.29786833526113
16149,NUS Fac Of Architecture,11,NATIONAL UNIVERSITY OF S'PORE,QUEENSTOWN,CENTRAL REGION,103.76994027003138,1.2978183340264602
16151,The Japanese Pr Sch,7,CLEMENTI WOODS,CLEMENTI,WEST REGION,103.76993555602371,1.30076138899694
16159,NUS Fac Of Engrg,11,NATIONAL UNIVERSITY OF S'PORE,QUEENSTOWN,CENTRAL REGION,103.77017032679849,1.3006033338565097
16161,Nus Museums,11,NATIONAL UNIVERSITY OF S'PORE,QUEENSTOWN,CENTRAL REGION,103.77369416698464,1.3010750000148803
16169,NUS Raffles Hall,11,NATIONAL UNIVERSITY OF S'PORE,QUEENSTOWN,CENTRAL REGION,103.77270416701657,1.30098333297992
16171,Yusof Ishak Hse,11,NATIONAL UNIVERSITY OF S'PORE,QUEENSTOWN,CENTRAL REGION,103.77438231319462,1.2989015020143697
16179,Opp Yusof Ishak Hse,11,NATIONAL UNIVERSITY OF S'PORE,QUEENSTOWN,CENTRAL REGION,103.7741773272528,1.2989816422709897
16181,Ctrl Lib,11,NATIONAL UNIVERSITY OF S'PORE,QUEENSTOWN,CENTRAL REGION,103.77254247664239,1.29656572408064
16189,Computer Ctr,11,NATIONAL UNIVERSITY OF S'PORE,QUEENSTOWN,CENTRAL REGION,103.772847999977,1.2973610000182698
16191,Opp NUS Fac Of Architect,11,NATIONAL UNIVERSITY OF S'PORE,QUEENSTOWN,CENTRAL REGION,103.7703702141818,1.29614307417349
16199,NUS Fac Of Design & Env,11,NATIONAL UNIVERSITY OF S'PORE,QUEENSTOWN,CENTRAL REGION,103.77072917887465,1.29639303583424
16201,Barossa Gdns,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.78410689999998,1.281298611
16209,HORIZON RESIDENCES,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.7840106664928,1.2815879533978103
16211,Wharves Bldg,15,PORT,QUEENSTOWN,CENTRAL REGION,103.78357583299085,1.27941861098854
16219,Opp Wharves Bldg,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.78362361100768,1.2801583330124497
16221,Opp Haw Par Villa Stn,15,PORT,QUEENSTOWN,CENTRAL REGION,103.78118424868649,1.28297585453544
16229,Haw Par Villa Stn,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.78159959377587,1.2830090731877
16231,Wholesale Ctr,15,PORT,QUEENSTOWN,CENTRAL REGION,103.77852933168337,1.2863594728471397
16239,Opp Wholesale Ctr,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.77893444397212,1.28643527800393
16241,Bef West Coast Pk,15,PORT,QUEENSTOWN,CENTRAL REGION,103.77352611096799,1.2891030560330796
16249,Bef Wholesale Ctr,13,PASIR PANJANG 1,QUEENSTOWN,CENTRAL REGION,103.77400682988979,1.2892827709921502
16891,Opp Blk 420A,7,CLEMENTI WOODS,CLEMENTI,WEST REGION,103.76816139829276,1.3098218666078203
16991,Opp Nan Hua High Sch,7,CLEMENTI WOODS,CLEMENTI,WEST REGION,103.7698858242306,1.30777929773028
17009,Clementi Int,6,CLEMENTI CENTRAL,CLEMENTI,WEST REGION,103.76412225438476,1.3149157287062903
17011,Opp Varsity Pk,8,CLEMENTI WEST,CLEMENTI,WEST REGION,103.76688187253777,1.29386900823232
17019,Varsity Pk,7,CLEMENTI WOODS,CLEMENTI,WEST REGION,103.76705176995323,1.2937974792702003
17021,Waseda S Snr High Sch,8,CLEMENTI WEST,CLEMENTI,WEST REGION,103.76684546473278,1.2962010369817
17029,Opp Waseda S Snr High Sch,7,CLEMENTI WOODS,CLEMENTI,WEST REGION,103.76710295331486,1.29694570097768
17031,Kent Ridge Sec Sch,8,CLEMENTI WEST,CLEMENTI,WEST REGION,103.76567633935802,1.3017230582769903
17039,Opp Kent Ridge Sec Sch,7,CLEMENTI WOODS,CLEMENTI,WEST REGION,103.76606427132043,1.3015316464856
17041,Blk 726 Clementi West Mkt,8,CLEMENTI WEST,CLEMENTI,WEST REGION,103.76455953939507,1.3042101570613998
17049,Blk 601,7,CLEMENTI WOODS,CLEMENTI,WEST REGION,103.76459821893782,1.3047063820094202
17051,Opp Regent Pk,6,CLEMENTI CENTRAL,CLEMENTI,WEST REGION,103.76240145648879,1.3172640998375402
17059,Regent Pk,3,FABER,CLEMENTI,WEST REGION,103.76170111103328,1.3169433329992297
17061,Blk 701,8,CLEMENTI WEST,CLEMENTI,WEST REGION,103.76180505768345,1.30775834752765
17069,Opp Blk 701,6,CLEMENTI CENTRAL,CLEMENTI,WEST REGION,103.76214066046377,1.3077663717505
17071,Blk 513,8,CLEMENTI WEST,CLEMENTI,WEST REGION,103.76044433406533,1.3089178191254502
17079,Blk 512,6,CLEMENTI CENTRAL,CLEMENTI,WEST REGION,103.75999360222924,1.30968304242083
17081,Aft West Coast Highway,8,CLEMENTI WEST,CLEMENTI,WEST REGION,103.76457888891022,1.299503055534
17091,Aft Clementi Ave 1,7,CLEMENTI WOODS,CLEMENTI,WEST REGION,103.77157783850733,1.3090480516142602
17099,YALE-NUS COLLEGE,10,DOVER,QUEENSTOWN,CENTRAL REGION,103.77165274445558,1.3078304704809
17101,Blk 352,4,CLEMENTI NORTH,CLEMENTI,WEST REGION,103.77179195235537,1.31487473157856
17109,Opp Blk 352,9,SINGAPORE POLYTECHNIC,QUEENSTOWN,CENTRAL REGION,103.77208794065152,1.3152297086195899
17111,Blk 343,4,CLEMENTI NORTH,CLEMENTI,WEST REGION,103.77124639148465,1.31779809827118
17119,Opp Blk 343,9,SINGAPORE POLYTECHNIC,QUEENSTOWN,CENTRAL REGION,103.77161738463914,1.31774846480656
17121,Blk 610,7,CLEMENTI WOODS,CLEMENTI,WEST REGION,103.76944539352431,1.30476410258543
17129,Aft NUS High Sch,7,CLEMENTI WOODS,CLEMENTI,WEST REGION,103.76985839745124,1.30514136653386
17131,Clementi Flyover,7,CLEMENTI WOODS,CLEMENTI,WEST REGION,103.76591111102081,1.3080413890204
